id,surah_id,verse_number,verse_key,arabic_indopak,audio_url,english_translation,urdu_translation
3366,29,26,29:26,فَاٰمَنَ لَهٗ لُوۡطٌ​ۘ وَقَالَ اِنِّىۡ مُهَاجِرٌ اِلٰى رَبِّىۡ ؕ اِنَّهٗ هُوَ الۡعَزِيۡزُ الۡحَكِيۡمُ‏,Alafasy/mp3/029026.mp3,"Thereupon [his brother’s son] Lot came to believe in him and said: “Verily, I [too] shall forsake the domain of evil [and turn] to my Sustainer: for, verily, He alone is almighty, truly wise!”",پس حضرت ابراہیم (علیہ السلام) پر حضرت لوط (علیہ السلام) ایمان ﻻئے اور کہنے لگے کہ میں اپنے رب کی طرف ہجرت کرنے واﻻ ہوں۔ وه بڑا ہی غالب اور حکیم ہے
3367,29,27,29:27,وَوَهَبۡنَا لَهٗۤ اِسۡحٰقَ وَيَعۡقُوۡبَ وَجَعَلۡنَا فِىۡ ذُرِّيَّتِهِ النُّبُوَّةَ وَالۡكِتٰبَ وَاٰتَيۡنٰهُ اَجۡرَهٗ فِى الدُّنۡيَا ​ۚ وَاِنَّهٗ فِى الۡاٰخِرَةِ لَمِنَ الصّٰلِحِيۡنَ‏,Alafasy/mp3/029027.mp3,"And [as for Abraham,] We bestowed upon him Isaac and [Isaac’s son] Jacob, and caused pro­phethood and revelation to continue among his offspring. And We vouchsafed him his reward in this world; and, verily, in the life to come [too] he shall find himself among the righteous.",اور ہم نے انھیں (ابراہیم کو) اسحاق ویعقوب (علیہما السلام) عطا کیے اور ہم نے نبوت اور کتاب ان کی اوﻻد میں ہی کر دی اور ہم نے دنیا میں بھی اسے ﺛواب دیا اور آخرت میں تو وه صالح لوگوں میں سے ہیں
3368,29,28,29:28,وَلُوۡطًا اِذۡ قَالَ لِقَوۡمِهٖۤ اِنَّكُمۡ لَـتَاۡتُوۡنَ الۡفَاحِشَةَ مَا سَبَـقَكُمۡ بِهَا مِنۡ اَحَدٍ مِّنَ الۡعٰلَمِيۡنَ‏,Alafasy/mp3/029028.mp3,"And Lot, [too, was inspired by Us] when he said unto his people: “Verily, you commit abominations such as none in all the world has ever committed before you!",اور حضرت لوط (علیہ السلام) کا بھی ذکر کرو جب کہ انہوں نے اپنی قوم سے فرمایا کہ تم تو اس بدکاری پر اتر آئے ہو جسے تم سے پہلے دنیا بھر میں سے کسی نے نہیں کیا
3369,29,29,29:29,اَٮِٕنَّكُمۡ لَـتَاۡتُوۡنَ الرِّجَالَ وَتَقۡطَعُوۡنَ السَّبِيۡلَ ۙ وَتَاۡ تُوۡنَ فِىۡ نَادِيۡكُمُ الۡمُنۡكَرَ ​ؕ فَمَا كَانَ جَوَابَ قَوۡمِهٖۤ اِلَّاۤ اَنۡ قَالُوا ائۡتِنَا بِعَذَابِ اللّٰهِ اِنۡ كُنۡتَ مِنَ الصّٰدِقِيۡنَ‏,Alafasy/mp3/029029.mp3,"Must you indeed approach men [with lust], and thus cut across the way [of nature]? and must you commit these shameful deeds in your open] assemblies?” But his people’s only answer was, “Bring down upon us God’s chastisement, if thou art a man of truth!”",کیا تم مردوں کے پاس بدفعلی کے لیے آتے ہو اور راستے بند کرتے ہو اور اپنی عام مجلسوں میں بے حیائیوں کا کام کرتے ہو؟ اس کے جواب میں اس کی قوم نے بجز اس کے اور کچھ نہیں کہا کہ بس جا اگر سچا ہے تو ہمارے پاس اللہ تعالیٰ کا عذاب لے آ
3370,29,30,29:30,قَالَ رَبِّ انْصُرۡنِىۡ عَلَى الۡقَوۡمِ الۡمُفۡسِدِيۡنَ‏,Alafasy/mp3/029030.mp3,[And] he prayed: “O my Sustainer! Succour Thou me against these people who spread corrup­tion!”,حضرت لوط (علیہ السلام) نے دعا کی کہ پروردگار! اس مفسد قوم پر میری مدد فرما
3371,29,31,29:31,وَلَمَّا جَآءَتۡ رُسُلُنَاۤ اِبۡرٰهِيۡمَ بِالۡبُشۡرٰىۙ قَالُـوۡۤا اِنَّا مُهۡلِكُوۡۤا اَهۡلِ هٰذِهِ الۡقَرۡيَةِ ​ۚ اِنَّ اَهۡلَهَا كَانُوۡا ظٰلِمِيۡنَ​ ۖ ​ۚ‏,Alafasy/mp3/029031.mp3,"And so, when Our [heavenly] messengers came to Abraham with the glad tiding [of the birth of Isaac], they [also] said, “Behold, we are about to destroy the people of that land, for its people are truly evildoers!”",اور جب ہمارے بھیجے ہوئے فرشتے ابراہیم (علیہ السلام) کے پاس بشارت لے کر پہنچے کہنے لگے کہ اس بستی والوں کو ہم ہلاک کرنے والے ہیں، یقیناً یہاں کے رہنے والے گنہگار ہیں
3372,29,32,29:32,قَالَ اِنَّ فِيۡهَا لُوۡطًا ​ؕ قَالُوۡا نَحۡنُ اَعۡلَمُ بِمَنۡ فِيۡهَا​ لَـنُـنَجِّيَـنَّهٗ وَاَهۡلَهٗۤ اِلَّا امۡرَاَتَهٗ كَانَتۡ مِنَ الۡغٰبِرِيۡنَ‏ ﻿﻿,Alafasy/mp3/029032.mp3,"[And when Abraham] exclaimed, “But Lot lives there!” - they answered: We know fully well who is there; most certainly we shall save him and his household - all but his wife: she will indeed be among those that stay behind.”",(حضرت ابراہیم علیہ السلام نے) کہا اس میں تو لوط (علیہ السلام) ہیں، فرشتوں نے کہا یہاں جو ہیں ہم انہیں بخوبی جانتے ہیں۔ لوط (علیہ السلام) کو اور اس کے خاندان کو سوائے اس کی بیوی کے ہم بچالیں گے، البتہ وه عورت پیچھے ره جانے والوں میں سے ہے
3373,29,33,29:33,وَلَمَّاۤ اَنۡ جَآءَتۡ رُسُلُـنَا لُوۡطًا سِىۡٓءَ بِهِمۡ وَضَاقَ بِهِمۡ ذَرۡعًا وَّقَالُوۡا لَا تَخَفۡ وَلَا تَحۡزَنۡ​ اِنَّا مُنَجُّوۡكَ وَاَهۡلَكَ اِلَّا امۡرَاَتَكَ كَانَتۡ مِنَ الۡغٰبِرِيۡنَ‏,Alafasy/mp3/029033.mp3,"And when Our messengers came unto Lot, he was sorely grieved on their account, seeing that it was beyond his power to shield them; but they said: “Fear not, and grieve not! Behold, we shall save thee and thy household - all but thy wife: she will indeed be among those that stay behind.",پھر جب ہمارے قاصد لوط (علیہ السلام) کے پاس پہنچے تو وه ان کی وجہ سے غمگین ہوئے اور دل ہی دل میں رنج کرنے لگے۔ قاصدوں نے کہا آپ نہ خوف کھایئے نہ آزرده ہوں، ہم آپ کو مع آپ کے متعلقین کے بچالیں گے مگر آپ کی بیوی کہ وه عذاب کے لیے باقی ره جانے والوں میں سے ہوگی
3374,29,34,29:34,اِنَّا مُنۡزِلُوۡنَ عَلٰٓى اَهۡلِ هٰذِهِ الۡقَرۡيَةِ رِجۡزًا مِّنَ السَّمَآءِ بِمَا كَانُوۡا يَفۡسُقُوۡنَ‏,Alafasy/mp3/029034.mp3,"Verily, we shall bring down upon the people of this land a horror from heaven in requital of all their iniquitous doings!”",ہم اس بستی والوں پر آسمانی عذاب نازل کرنے والے ہیں اس وجہ سے کہ یہ بےحکم ہو رہے ہیں
3375,29,35,29:35,وَلَقَد تَّرَكۡنَا مِنۡهَاۤ اٰيَةًۢ بَيِّنَةً لِّـقَوۡمٍ يَّعۡقِلُوۡنَ‏ ﻿﻿,Alafasy/mp3/029035.mp3,"And [so it happened; and] thereof, indeed, We have left a clear sign for people who use their reason.",البتہ ہم نے اس بستی کو صریح عبرت کی نشانی بنا دیا ان لوگوں کے لیے جو عقل رکھتے ہیں
3376,29,36,29:36,وَاِلٰى مَدۡيَنَ اَخَاهُمۡ شُعَيۡبًا ۙ فَقَالَ يٰقَوۡمِ اعۡبُدُوا اللّٰهَ وَ ارۡجُوا الۡيَوۡمَ الۡاٰخِرَ وَلَا تَعۡثَوۡا فِى الۡاَرۡضِ مُفۡسِدِيۡنَ‏,Alafasy/mp3/029036.mp3,"AND UNTO [the people of] Madyan [We sent] their brother Shu’ayb who thereupon said: “O my peo­ple! Worship God [alone], and look forward to the Last Day, and do not act wickedly on earth by spreading corruption!”",اور مدین کی طرف ہم نے ان کے بھائی شعیب (علیہ السلام) کو بھیجا انہوں نے کہا اے میری قوم کے لوگو! اللہ کی عبادت کرو قیامت کے دن کی توقع رکھو اور زمین میں فساد نہ کرتے پھرو
3377,29,37,29:37,فَكَذَّبُوۡهُ فَاَخَذَتۡهُمُ الرَّجۡفَةُ فَاَصۡبَحُوۡا فِىۡ دَارِهِمۡ جٰثِمِيۡنَ‏ ﻿﻿,Alafasy/mp3/029037.mp3,"But they gave him the lie. Thereupon an earthquake overtook them: and then they lay lifeless, in their very homes, on the ground.",پھر بھی انہوں نے انہیں جھٹلایا آخر انہیں زلزلے نے پکڑ لیا اور وه اپنے گھروں میں بیٹھے کے بیٹھے مرده ہو کر ره گئے
3378,29,38,29:38,وَعَادًا وَّثَمُوۡدَا۟ وَقَدْ تَّبَيَّنَ لَـكُمۡ مِّنۡ مَّسٰكِنِهِمۡ​ وَزَيَّنَ لَهُمُ الشَّيۡطٰنُ اَعۡمَالَهُمۡ فَصَدَّهُمۡ عَنِ السَّبِيۡلِ وَكَانُوۡا مُسۡتَـبۡصِرِيۡنَۙ‏ ﻿﻿,Alafasy/mp3/029038.mp3,"AND [the tribes of] Ad and Thamud [too, did We destroy -] as should have become obvious to you from [whatever there remains of] their dwellings. [They perished] because Satan had made their [sinful] doings seem goodly to them, and thus had barred them from the path [of God] despite their having been endowed with the ability to perceive the truth.",اور ہم نے عادیوں اور ﺛمودیوں کو بھی غارت کیا جن کے بعض مکانات تمہارے سامنے ﻇاہر ہیں اور شیطان نے انہیں ان کی بداعمالیاں آراستہ کر دکھائی تھیں اور انہیں راه سے روک دیا تھا باوجودیکہ یہ آنکھوں والے اور ہوشیار تھے
3379,29,39,29:39,وَقَارُوۡنَ وَفِرۡعَوۡنَ وَهَامٰنَ​ وَلَقَدۡ جَآءَهُمۡ مُّوۡسٰى بِالۡبَيِّنٰتِ فَاسۡتَكۡبَرُوۡا فِى الۡاَرۡضِ وَمَا كَانُوۡا سٰبِقِيۡنَ ​ ۖ ​ ۚ‏,Alafasy/mp3/029039.mp3,"And [thus, too, did We deal with] Qarun and Pharaoh, and Haman: to them had come Moses with all evidence of the truth, but they behaved arrogantly on earth [and rejected him]; and withal, they could not escape [Us].",اور قارون اور فرعون اور ہامان کو بھی، ان کے پاس حضرت موسیٰ (علیہ السلام) کھلے کھلے معجزے لے کر آئے تھے پھر بھی انہوں نے زمین میں تکبر کیا لیکن ہم سے آگے بڑھنے والے نہ ہو سکے
3380,29,40,29:40,فَكُلًّا اَخَذۡنَا بِذَنۡۢبِهٖ​ ۚ فَمِنۡهُمۡ مَّنۡ اَرۡسَلۡنَا عَلَيۡهِ حَاصِبًا​ ۚ وَمِنۡهُمۡ مَّنۡ اَخَذَتۡهُ الصَّيۡحَةُ​ ۚ وَمِنۡهُمۡ مَّنۡ خَسَفۡنَا بِهِ الۡاَرۡضَ​ ۚ وَمِنۡهُمۡ مَّنۡ اَغۡرَقۡنَا​ ۚ وَمَا كَانَ اللّٰهُ لِيَـظۡلِمَهُمۡ وَلٰـكِنۡ كَانُوۡۤا اَنۡفُسَهُمۡ يَظۡلِمُوۡنَ‏,Alafasy/mp3/029040.mp3,"For, every one of them, did We take to task for his sin: and so, upon some of them We let loose a deadly storm wind; and some of them were overtaken by a [sudden] blast; and some of them We caused to be swallowed by the earth: and some of them We caused to drown. And it was not God who wronged them, but it was they who had wronged themselves.",پھر تو ہر ایک کو ہم نے اس کے گناه کے وبال میں گرفتار کر لیا، ان میں سے بعض پر ہم نے پتھروں کا مینہ برسایا اور ان میں سے بعض کو زور دار سخت آواز نے دبوچ لیا اور ان میں سے بعض کو ہم نے زمین میں دھنسا دیا اور ان میں سے بعض کو ہم نے ڈبو دیا، اللہ تعالیٰ ایسا نہیں کہ ان پر ﻇلم کرے بلکہ یہی لوگ اپنی جانوں پر ﻇلم کرتے تھے
3381,29,41,29:41,مَثَلُ الَّذِيۡنَ اتَّخَذُوۡا مِنۡ دُوۡنِ اللّٰهِ اَوۡلِيَآءَ كَمَثَلِ الۡعَنۡكَبُوۡتِ ​ۖۚ اِتَّخَذَتۡ بَيۡتًا ​ؕ وَ اِنَّ اَوۡهَنَ الۡبُيُوۡتِ لَبَيۡتُ الۡعَنۡكَبُوۡتِ​ۘ لَوۡ كَانُوۡا يَعۡلَمُوۡنَ‏,Alafasy/mp3/029041.mp3,"The parable of those who take [beings or forces] other than God for their protectors is that of the spider which makes for itself a house: for, behold, the frailest of all houses is the spiders house. Could they but understand this!",جن لوگوں نے اللہ تعالیٰ کے سوا اور کارساز مقرر کر رکھے ہیں ان کی مثال مکڑی کی سی ہے کہ وه بھی ایک گھر بنا لیتی ہے، حاﻻنکہ تمام گھروں سے زیاده بودا گھر مکڑی کا گھر ہی ہے، کاش! وه جان لیتے
3382,29,42,29:42,اِنَّ اللّٰهَ يَعۡلَمُ مَا يَدۡعُوۡنَ مِنۡ دُوۡنِهٖ مِنۡ شَىۡءٍ​ؕ وَهُوَ الۡعَزِيۡزُ الۡحَكِيۡمُ‏,Alafasy/mp3/029042.mp3,"Verily, God knows whatever it is that men invoke instead of Him for He alone is almighty, truly wise.",اللہ تعالیٰ ان تمام چیزوں کو جانتا ہے جنہیں وه اس کے سوا پکار رہے ہیں، وه زبردست اور ذی حکمت ہے
3383,29,43,29:43,وَتِلۡكَ الۡاَمۡثَالُ نَضۡرِبُهَا لِلنَّاسِ​ۚ وَمَا يَعۡقِلُهَاۤ اِلَّا الۡعٰلِمُوۡنَ‏ ﻿﻿,Alafasy/mp3/029043.mp3,And so We propound these parables unto man: but none can grasp their innermost meaning save those who [of Us] are aware,ہم ان مثالوں کو لوگوں کے لیے بیان فرما رہے ہیں انہیں صرف علم والے ہی سمجھتے ہیں
3384,29,44,29:44,خَلَقَ اللّٰهُ السَّمٰوٰتِ وَ الۡاَرۡضَ بِالۡحَـقِّ​ ؕ اِنَّ فِىۡ ذٰ لِكَ لَاٰيَةً لِّـلۡمُؤۡمِنِيۡنَ‏,Alafasy/mp3/029044.mp3,"[and hence are certain that] God has created the heavens and the earth in accordance with [an inner] truth: for, behold, in this [very creation] there is a message indeed for all who believe [in Him].",اللہ تعالیٰ نے آسمانوں اور زمین کو مصلحت اور حق کے ساتھ پیدا کیا ہے، ایمان والوں کے لیے تو اس میں بڑی بھاری دلیل ہے
